file_relpath,line,uc_object,column,codepoint,claimed_label,verdict,tier1_truth_name,dictionary_table,raw_comment
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,28,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,FundingTypeID,6,Neteller,MATCH,Neteller,DWH_dbo.Dim_FundingType,"Payment method type (e.g., 1=CreditCard, 2=WireTransfer, 6=Neteller, 8=MoneyBookers/Skrill). References Dictionary.FundingType. 38 distinct values across 163 depots. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,28,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,FundingTypeID,8,MoneyBookers/Skrill,MISMATCH,MoneyBookers,DWH_dbo.Dim_FundingType,"Payment method type (e.g., 1=CreditCard, 2=WireTransfer, 6=Neteller, 8=MoneyBookers/Skrill). References Dictionary.FundingType. 38 distinct values across 163 depots. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,PaymentTypeID,1,Deposit,UNRESOLVED_DICTIONARY,,,"Direction of payment flow. 1=Deposit, 2=Cashout, 3=Refund. References Dictionary.PaymentType. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,PaymentTypeID,2,Cashout,UNRESOLVED_DICTIONARY,,,"Direction of payment flow. 1=Deposit, 2=Cashout, 3=Refund. References Dictionary.PaymentType. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,PaymentTypeID,3,Refund,UNRESOLVED_DICTIONARY,,,"Direction of payment flow. 1=Deposit, 2=Cashout, 3=Refund. References Dictionary.PaymentType. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,30,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,ProtocolID,7,Neteller,UNRESOLVED_DICTIONARY,,,"Payment processing protocol/gateway. References Dictionary.Protocol. Identifies the specific API or connection (e.g., Protocol 7=Neteller, Protocol 6=Wire, Protocol 8=MoneyBookers). (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,30,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,ProtocolID,6,Wire,UNRESOLVED_DICTIONARY,,,"Payment processing protocol/gateway. References Dictionary.Protocol. Identifies the specific API or connection (e.g., Protocol 7=Neteller, Protocol 6=Wire, Protocol 8=MoneyBookers). (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,30,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,ProtocolID,8,MoneyBookers,UNRESOLVED_DICTIONARY,,,"Payment processing protocol/gateway. References Dictionary.Protocol. Identifies the specific API or connection (e.g., Protocol 7=Neteller, Protocol 6=Wire, Protocol 8=MoneyBookers). (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BillingDepot.alter.sql,32,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_billingdepot,IsActive,1,Active,UNRESOLVED_DICTIONARY,,,"Whether this depot currently accepts transactions. 1=Active (eligible for routing); 0 or NULL=Inactive (excluded from routing). 114 of 163 rows are active. (Tier 1 - upstream wiki, Billing.Depot)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BonusType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_bonustype,BonusTypeID,0,N/A,MATCH,N/A,DWH_dbo.Dim_BonusType,"Primary key identifying the bonus category. 0=N/A (DWH placeholder), 1=First Registration Bonus, 2=Sales First Deposit Bonus, 3=Custom, ... 71=Credit Line. 66 rows, IDs 0-71 with gaps 60-65. Smallint in DWH vs int IDENTITY in production. (Tier 1 - upstream wiki, BackOffice.BonusType)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BonusType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_bonustype,BonusTypeID,1,First Registration Bonus,MATCH,First Registration Bonus,DWH_dbo.Dim_BonusType,"Primary key identifying the bonus category. 0=N/A (DWH placeholder), 1=First Registration Bonus, 2=Sales First Deposit Bonus, 3=Custom, ... 71=Credit Line. 66 rows, IDs 0-71 with gaps 60-65. Smallint in DWH vs int IDENTITY in production. (Tier 1 - upstream wiki, BackOffice.BonusType)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BonusType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_bonustype,BonusTypeID,2,Sales First Deposit Bonus,MATCH,Sales First Deposit Bonus,DWH_dbo.Dim_BonusType,"Primary key identifying the bonus category. 0=N/A (DWH placeholder), 1=First Registration Bonus, 2=Sales First Deposit Bonus, 3=Custom, ... 71=Credit Line. 66 rows, IDs 0-71 with gaps 60-65. Smallint in DWH vs int IDENTITY in production. (Tier 1 - upstream wiki, BackOffice.BonusType)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BonusType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_bonustype,BonusTypeID,3,Custom,MATCH,Custom,DWH_dbo.Dim_BonusType,"Primary key identifying the bonus category. 0=N/A (DWH placeholder), 1=First Registration Bonus, 2=Sales First Deposit Bonus, 3=Custom, ... 71=Credit Line. 66 rows, IDs 0-71 with gaps 60-65. Smallint in DWH vs int IDENTITY in production. (Tier 1 - upstream wiki, BackOffice.BonusType)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_BonusType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_bonustype,BonusTypeID,71,Credit Line,MATCH,Credit Line,DWH_dbo.Dim_BonusType,"Primary key identifying the bonus category. 0=N/A (DWH placeholder), 1=First Registration Bonus, 2=Sales First Deposit Bonus, 3=Custom, ... 71=Credit Line. 66 rows, IDs 0-71 with gaps 60-65. Smallint in DWH vs int IDENTITY in production. (Tier 1 - upstream wiki, BackOffice.BonusType)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,0,None,MATCH,None,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,1,Visa,MATCH,Visa,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,2,Master Card,MATCH,Master Card,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,3,Diners,MATCH,Diners,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,4,Amex,MATCH,Amex,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,5,Fire Pay,MATCH,Fire Pay,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,6,JCB,MATCH,JCB,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,7,American Express,MATCH,American Express,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,8,Maestro,MATCH,Maestro,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,9,Laser,MATCH,Laser,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,10,Switch,MATCH,Switch,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,11,UK Local Credit Card,MATCH,UK Local Credit Card,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,12,Discover,MATCH,Discover,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,13,Local Card,MATCH,Local Card,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,14,China Union Pay,MATCH,China Union Pay,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,15,Solo,MATCH,Solo,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,16,Cirrus,MATCH,Cirrus,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cardtype,CardTypeID,17,GE Capital,MATCH,GE Capital,DWH_dbo.Dim_CardType,"Card network identifier. Active brands (IsActive=1 as of 2019): 0=None (unknown/fallback), 1=Visa, 2=Master Card, 3=Diners. Inactive: 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro (active in production today), 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. DWH note: snapshot covers IDs 0-17 only; production"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutFeeGroup.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutfeegroup,CashoutFeeGroupID,2,Exempt,MATCH,Exempt,DWH_dbo.Dim_CashoutFeeGroup,"Primary key identifying the fee group. 1=Default (standard fees), 2=Exempt (no fees), 3=Discount (reduced fees). Stored on customer records; drives withdrawal fee calculation via Trade.CashoutRange. (Tier 1 - upstream wiki, Dictionary.CashoutFeeGroup)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutFeeGroup.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutfeegroup,CashoutFeeGroupID,3,Discount,MATCH,Discount,DWH_dbo.Dim_CashoutFeeGroup,"Primary key identifying the fee group. 1=Default (standard fees), 2=Exempt (no fees), 3=Discount (reduced fees). Stored on customer records; drives withdrawal fee calculation via Trade.CashoutRange. (Tier 1 - upstream wiki, Dictionary.CashoutFeeGroup)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeID,0,Manual,MATCH,Manual,DWH_dbo.Dim_CashoutMode,"Primary key identifying the withdrawal processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. Stored on withdrawal transaction records (Billing.WithdrawToFunding). Note: ID=0 is a legitimate value (Manual mode), NOT a DWH placeholder. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeID,1,Auto Create,MATCH,Auto Create,DWH_dbo.Dim_CashoutMode,"Primary key identifying the withdrawal processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. Stored on withdrawal transaction records (Billing.WithdrawToFunding). Note: ID=0 is a legitimate value (Manual mode), NOT a DWH placeholder. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeID,2,Mass Auto Create,MATCH,Mass Auto Create,DWH_dbo.Dim_CashoutMode,"Primary key identifying the withdrawal processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. Stored on withdrawal transaction records (Billing.WithdrawToFunding). Note: ID=0 is a legitimate value (Manual mode), NOT a DWH placeholder. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeID,3,Instant Withdrawal,MATCH,Instant Withdrawal,DWH_dbo.Dim_CashoutMode,"Primary key identifying the withdrawal processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. Stored on withdrawal transaction records (Billing.WithdrawToFunding). Note: ID=0 is a legitimate value (Manual mode), NOT a DWH placeholder. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeWeight,0,Manual,UNRESOLVED_DICTIONARY,,,"Processing priority weight. Higher values are processed first: 0=Manual (lowest), 10=Auto Create, 20=Mass Auto Create, 30=Instant Withdrawal (highest). Used by payout processing to determine execution order. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeWeight,10,Auto Create,UNRESOLVED_DICTIONARY,,,"Processing priority weight. Higher values are processed first: 0=Manual (lowest), 10=Auto Create, 20=Mass Auto Create, 30=Instant Withdrawal (highest). Used by payout processing to determine execution order. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeWeight,20,Mass Auto Create,UNRESOLVED_DICTIONARY,,,"Processing priority weight. Higher values are processed first: 0=Manual (lowest), 10=Auto Create, 20=Mass Auto Create, 30=Instant Withdrawal (highest). Used by payout processing to determine execution order. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.alter.sql,29,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutmode,CashoutModeWeight,30,Instant Withdrawal,UNRESOLVED_DICTIONARY,,,"Processing priority weight. Higher values are processed first: 0=Manual (lowest), 10=Auto Create, 20=Mass Auto Create, 30=Instant Withdrawal (highest). Used by payout processing to determine execution order. (Tier 1 - upstream wiki, Dictionary.CashoutMode)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutstatus,CashoutStatusID,0,N/A,MATCH,N/A,DWH_dbo.Dim_CashoutStatus,"Primary key. DWH values: 0=N/A (placeholder), 1=Pending, 2=InProcess, 3=Processed, 4=Canceled. Note: production has 17 states (IDs 5-17 missing from DWH). Stored in withdrawal request records and updated as requests progress. (Tier 1 - upstream wiki, Dictionary.CashoutStatus)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_cashoutstatus,CashoutStatusID,1,Pending,MATCH,Pending,DWH_dbo.Dim_CashoutStatus,"Primary key. DWH values: 0=N/A (placeholder), 1=Pending, 2=InProcess, 3=Processed, 4=Canceled. Note: production has 17 states (IDs 5-17 missing from DWH). Stored in withdrawal request records and updated as requests progress. (Tier 1 - upstream wiki, Dictionary.CashoutStatus)"
