claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block,target_dim,resolution_strategy,target_dim_md,validation_status,delusional_ids,mismatched_labels,missing_ids
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ProfessionalCustomersDocuments.md::ProfessionalStatus::L113,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ProfessionalCustomersDocuments.md,113,ProfessionalStatus,6,0=None; 1=Retail; 2=Professional; 3=Elective professional; 4=Retail Pending; 5=Pending,"MiFID II client categorization name. 0=None, 1=Retail, 2=Professional, 3=Elective professional, 4=Retail Pending, 5=Pending. Passthrough from Dim_MifidCategorization.Name via Fact_SnapshotCustomer.MifidCategorizationID. (Tier 2 — SP_ProfessionalCustomersDocuments, Dim_MifidCategorization)","0=None, 1=Retail, 2=Professional, 3=Elective professional, 4=Retail Pending, 5=Pending",Dim_VerificationStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationStatus.md,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_EDD_US_Report.md::Active_Trade_or_Loggedin::L187,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_EDD_US_Report.md,187,Active_Trade_or_Loggedin,3,13=LoggedIn; 17=PositionClose; 18=PositionOpen,"1 = customer had at least one position open/close or login in the last 365 days from quarter end (Fact_CustomerAction CategoryID IN 13=LoggedIn, 17=PositionClose, 18=PositionOpen). NULL if no activity data. (Tier 2 — SP_Q_AML_EDD_US_Report)","13=LoggedIn, 17=PositionClose, 18=PositionOpen",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_QMMF_Report.md::UserInteractionActionId::L121,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_QMMF_Report.md,121,UserInteractionActionId,3,1=Open; 14=Accept; 15=Decline,"Interaction action type: 1=Open, 14=Accept, 15=Decline. Filtered from ComplianceStateDB UserInteractionDetails. (Tier 2 — SP_QMMF_Report, ComplianceStateDB)","1=Open, 14=Accept, 15=Decline",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskClassification.md::RiskScore::L135,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskClassification.md,135,RiskScore,4,0=Low; 50=Medium; 100=High; 200=Unacceptable,"Overall composite risk score. Maps to Dim_RiskClassification.RiskScore values: 0=Low, 50=Medium, 100=High, 200=Unacceptable. Higher values indicate greater risk. (Tier 3 — no upstream wiki; grounded in DDL + data sample from V_RiskClassificationDataLake)","0=Low, 50=Medium, 100=High, 200=Unacceptable",Dim_RiskStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.md,delusional,"[50, 100, 200]","[{""id"": 0, ""claimed"": ""Low"", ""canonical"": ""None""}]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 17]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskPayPalDepositors.md::VerificationLevelID::L119,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskPayPalDepositors.md,119,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. Passthrough from Dim_Customer. (Tier 1 — BackOffice.Customer)","0=unverified, 1=partial, 2=intermediate, 3=fully verified",Dim_VerificationLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""partial"", ""canonical"": ""Basic (limited trading""}, {""id"": 3, ""claimed"": ""fully verified"", ""canonical"": ""Full KYC (all features unlocked""}]",[-1]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskPayPalDepositors.md::OpenCashout::L128,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskPayPalDepositors.md,128,OpenCashout,5,1=Pending; 2=InProcess; 5=Partially Processed; 14=Pending Review; 15=Under Review,"Whether customer has a pending/in-process cashout. 'Yes' if any open cashout exists (CashoutStatusID IN 1=Pending, 2=InProcess, 5=Partially Processed, 14=Pending Review, 15=Under Review), 'No' otherwise. 98.5% are 'No'. (Tier 2 — SP_Risk_PayPalDepositors)","1=Pending, 2=InProcess, 5=Partially Processed, 14=Pending Review, 15=Under Review",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Social_Activity.md::ActionTypeID::L137,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Social_Activity.md,137,ActionTypeID,4,1=ManualPositionOpen; 2=CopyPositionOpen; 3=CopyPlusPositionOpen; 4=ManualPositionClose,"Social action classification. 1=ManualPositionOpen, 2=CopyPositionOpen, 3=CopyPlusPositionOpen, 4=ManualPositionClose, 5=CopyPositionClose (BI_DB_Social_Activity_Type). Derived via CASE on Streams TypeName: Discussion→1, Comment→2, Like→3, Discussion+SharedEntryId→4, other entry types→5. (Tier 2 — Streams_dbo_Entries_Social_Activity_Daily)","1=ManualPositionOpen, 2=CopyPositionOpen, 3=CopyPlusPositionOpen, 4=ManualPositionClose",Dim_ActionType,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ActionType.md,delusional,"[1, 2, 3, 4]",[],[0]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Subsidieries_Realized_Commissions_Adjustments.md::InstrumentType::L117,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Subsidieries_Realized_Commissions_Adjustments.md,117,InstrumentType,6,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto Currencies,"Asset class of the traded instrument. CASE-computed from InstrumentTypeID in SP_Dim_Instrument: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies. All six categories are present in this table. (Source: Dim_Instrument.md)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md::NoTIN_ReasonID::L122,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md,122,NoTIN_ReasonID,6,0=TIN provided; 1=Unable to obtain; 2=Not required by authorities; 3=Country doesn't issue; 4=Not legally required; 5=Diplomat/UN,"ETL-computed from ExtendedUserField.AdditionalDetails JSON. Parses `{""noTaxIdReason"":N}` to extract the first digit as the reason code. 0=TIN provided or parse failure. 1=Unable to obtain, 2=Not required by authorities, 3=Country doesn't issue, 4=Not legally required, 5=Diplomat/UN. (Tier 2 — SP_Tax_Compliance_W8_AND_TIN)","0=TIN provided or parse failure. 1=Unable to obtain, 2=Not required by authorities, 3=Country doesn't issue, 4=Not legally required, 5=Diplomat/UN",Dictionary.NoTINReason,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md::NoTIN_Reason::L123,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md,123,NoTIN_Reason,5,0=TIN Information Displayed; 1=I'm unable to obtain a TIN; 3=The country doesn't issue TIN; 4=I'm not legally required to have TIN; 5=I am Diplomat/UN employee,"User-facing description of the reason, displayed in the KYC form. DWH note: NULL values from KYC.ReasonsForNoTaxID are replaced with 'TIN Information Displayed'. 0=TIN Information Displayed, 1=I'm unable to obtain a TIN or equivalent number, 2=The authorities in my tax residency don't require disclosure of TIN, 3=The country doesn't issue TIN, 4=I'm not legally required to have TIN or functional equivalent, 5=I am Diplomat/UN employee or spouse/dependent. (Tier 1 — UserApiDB.KYC.ReasonsForNoTaxID)","0=TIN Information Displayed, 1=I'm unable to obtain a TIN or equivalent number, 2=The authorities in my tax residency don't require disclosure of TIN, 3=The country doesn't issue TIN, 4=I'm not legally required to have TIN or functional equivalent, 5=I am Diplomat/UN employee",Dictionary.NoTINReason,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md::FieldID::L129,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md,129,FieldID,3,0=province; 6=TaxId; 7=NationalPin,"FK to Dictionary.ExtendedUserField. Identifies which field: 0=province, 6=TaxId, 7=NationalPin, etc. Always 6 (TaxId) in this table. (Tier 1 — UserApiDB.Customer.ExtendedUserField)","0=province, 6=TaxId, 7=NationalPin",Dim_ExtendedUserField,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ExtendedUserField.md,partial,[],[],"[1, 2, 3, 4, 5, 8, 9, 10, 11]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UK_CommissionReport_byLeverage.md::InstrumentType::L123,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UK_CommissionReport_byLeverage.md,123,InstrumentType,6,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto Currencies,"Text label for InstrumentTypeID -- DWH-computed via CASE: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies, else=Other. Use InstrumentTypeID for filtering; InstrumentType for display. 6 distinct values in this table. (Tier 1 — DWH_dbo.Dim_Instrument)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UsersEngagement.md::Blocked::L167,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UsersEngagement.md,167,Blocked,6,2=Suspended; 4=AccountClosed; 6=BlockedByBO; 7=BlockedByRisk; 8=BlockedByPayment; 9=BlockedByCompliance,"Account blocked flag. CASE WHEN PlayerStatusID IN (2,4,6,7,8,9) THEN 1 ELSE 0. 2=Suspended, 4=AccountClosed, 6=BlockedByBO, 7=BlockedByRisk, 8=BlockedByPayment, 9=BlockedByCompliance. Passthrough from BI_DB_CIDFirstDates. (Tier 2 — SP_CIDFirstDates)","2=Suspended, 4=AccountClosed, 6=BlockedByBO, 7=BlockedByRisk, 8=BlockedByPayment, 9=BlockedByCompliance",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VAT_Transactions.md::IsSettled::L112,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VAT_Transactions.md,112,IsSettled,3,1=settled; 0=unsettled; -1=other/unknown,"Settlement status from Fact_CustomerAction. 1=settled, 0=unsettled, -1=other/unknown. Indicates whether the trading position was settled at the time of the action. (Tier 2 — SP_VAT_Transaction)","1=settled, 0=unsettled, -1=other/unknown",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers.md::AML_Rank::L136,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers.md,136,AML_Rank,5,0=None; 1=High risk country; 2=High risk for new clients; 3=High risk FATF country; 4=Verified before deposit,"Granular country risk classification. 0=None, 1=High risk country, 2=High risk for new clients, 3=High risk FATF country, 4=Verified before deposit. More nuanced than binary IsHighRiskCountry. IsHighRiskCountry is derived from this column. Renamed from RiskGroupID. (Tier 1 — Dictionary.Country)","0=None, 1=High risk country, 2=High risk for new clients, 3=High risk FATF country, 4=Verified before deposit",Dictionary.AMLRank,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers_Trun.md::AML_Rank::L129,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers_Trun.md,129,AML_Rank,5,0=None; 1=High risk country; 2=High risk for new clients; 3=High risk FATF country; 4=Verified before deposit,"Granular country risk classification. 0=None, 1=High risk country, 2=High risk for new clients, 3=High risk FATF country, 4=Verified before deposit. More nuanced than binary IsHighRiskCountry. IsHighRiskCountry is derived from this column. Renamed from RiskGroupID. (Tier 1 — Dictionary.Country)","0=None, 1=High risk country, 2=High risk for new clients, 3=High risk FATF country, 4=Verified before deposit",Dictionary.AMLRank,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.md::AttributedID::L141,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.md,141,AttributedID,6,1=Stocks; 2=Crypto; 3=Copy; 4=CopyPortfolio; 5=CFD; 0=unattributed,"Funnel attributed ID: 1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 0=unattributed. Part of the primary grain. (Tier 2 — SP_Watchlist_Tracking)","1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 0=unattributed",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.md::AttributedID::L141,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.md,141,AttributedID,6,1=Stocks; 2=Crypto; 3=Copy; 4=CopyPortfolio; 5=CFD; 0=unattributed,"Funnel attributed ID: 1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 0=unattributed. Derived from FunnelFromID via Dim_Customer and BI_DB_First5Actions. (Tier 2 — SP_Watchlist_Tracking)","1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 0=unattributed",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md::AttributedID::L153,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,153,AttributedID,7,0=Default/None; 1=Stocks; 2=Crypto; 3=Copy; 4=CopyPortfolio; 5=CFD; 6=ETF,"Funnel identifier controlling watchlist allocation template. 0=Default/None, 1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 6=ETF. Derived from Dim_Customer.FunnelFromID via lookup dictionary. (Tier 2 — SP_WatchListsByFunnel)","0=Default/None, 1=Stocks, 2=Crypto, 3=Copy, 4=CopyPortfolio, 5=CFD, 6=ETF",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.md::PlayerLevelID::L162,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.md,162,PlayerLevelID,3,1=Bronze; 4=Internal; 7=Diamond,Customer experience/permission level. FK to Dictionary.PlayerLevel. 1=Bronze; 4=Internal; 7=Diamond. Determines available features and risk limits. Default=0. Passthrough from Dim_Customer. (Tier 1 — Customer.CustomerStatic),1=Bronze; 4=Internal; 7=Diamond,Dim_PlayerLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerLevel.md,mismatched_labels,[],"[{""id"": 4, ""claimed"": ""Internal"", ""canonical"": ""Platinum""}]","[0, 2, 3, 5, 6]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.md::InstrumentTypeID::L145,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.md,145,InstrumentTypeID,3,5=Stocks; 10=Crypto Currencies; 6=ETF,"Numeric instrument type code. FK to `DWH_dbo.Dim_Instrument`. Values: 5=Stocks, 10=Crypto Currencies, 6=ETF, etc. From SP: `di.InstrumentTypeID`. (Tier 2 - SP_Client_Balance_Breakdown)","5=Stocks, 10=Crypto Currencies, 6=ETF",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 1, 2, 3, 4, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.md::InstrumentTypeID::L129,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.md,129,InstrumentTypeID,7,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto; 999=forex/other,"Instrument type category ID. 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto, 999=forex/other. NULL when targeting a specific instrument. (Tier 2 — SP_BI_DB_Compliance_BI_Leverage_Dashboard)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto, 999=forex/other",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,delusional,[999],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md::RevenueMetricCategoryID::L82,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md,82,RevenueMetricCategoryID,5,1=TradeTransactional; 2=Overnight; 3=MIMO; 4=RevShare; 5=Other,"Category surrogate key 1-5. 1=TradeTransactional, 2=Overnight, 3=MIMO, 4=RevShare, 5=Other. (Tier 1 — UC sample)","1=TradeTransactional, 2=Overnight, 3=MIMO, 4=RevShare, 5=Other",Dim_Revenue_Metrics,irregular_map,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md,clean,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.md::Age_On_Reg_grouped_Index::L105,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.md,105,Age_On_Reg_grouped_Index,3,1=up to 26; 2=between 27; 3=above 35,"Numeric index for the age-at-registration bracket. 1=up to 26, 2=between 27 and 34, 3=above 35. Corresponds to the Age_On_Reg_Grouped_IND CASE expression in SP_KYC_Score_CID_Level. (Tier 3 — manually maintained dictionary, no writer SP; semantics confirmed from SP_KYC_Score_CID_Level CASE logic)","1=up to 26, 2=between 27 and 34, 3=above 35",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md::PaymentActionStatusID::L106,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md,106,PaymentActionStatusID,3,1=New (submitted; 2=InProcess (sent to payment gateway; 3=Closed (final outcome received,"The processing state of this specific action event. FK to Dictionary.PaymentActionStatus: 1=New (submitted, not yet sent to provider), 2=InProcess (sent to payment gateway, awaiting response), 3=Closed (final outcome received). (Tier 1 — History.DepositAction)","1=New (submitted, not yet sent to provider), 2=InProcess (sent to payment gateway, awaiting response), 3=Closed (final outcome received",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,mismatched_labels,[],"[{""id"": 2, ""claimed"": ""InProcess (sent to payment gateway"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Closed (final outcome received"", ""canonical"": ""Decline""}]","[4, 5, 6, 7]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md::PaymentActionTypeID::L107,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md,107,PaymentActionTypeID,6,1=PreAuthorization; 2=Purchase (the standard deposit action; 3=Cashout; 4=Refund; 5=Settle; 7=Cancel (cancellation action,"The type of payment action. FK to Dictionary.PaymentActionType: 1=PreAuthorization, 2=Purchase (the standard deposit action), 3=Cashout, 4=Refund, 5=Settle, 6=PostBack (asynchronous provider callback confirming outcome), 7=Cancel (cancellation action). (Tier 1 — History.DepositAction)","1=PreAuthorization, 2=Purchase (the standard deposit action), 3=Cashout, 4=Refund, 5=Settle, 6=PostBack (asynchronous provider callback confirming outcome), 7=Cancel (cancellation action",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""PreAuthorization"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""Purchase (the standard deposit action"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Cashout"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Refund"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""Settle"", ""canonical"": ""InProcess""}, {""id"": 7, ""claimed"": ""Cancel (cancellation action"", ""canonical"": ""Confirmed""}]",[6]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md::PaymentStatusID::L108,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md,108,PaymentStatusID,11,1=New; 2=Approved; 3=Decline; 4=Technical; 5=InProcess; 6=Canceled; 11=Chargeback; 12=Refund; 13=Pending; 26=RefundAsChargeback; 35=DeclineByRRE,"The deposit's overall payment status at the time this action was recorded. FK to Dictionary.PaymentStatus: 1=New, 2=Approved, 3=Decline, 4=Technical, 5=InProcess, 6=Canceled, 11=Chargeback, 12=Refund, 13=Pending, 26=RefundAsChargeback, 35=DeclineByRRE. Enables reconstructing the deposit's status trajectory across all actions. (Tier 1 — History.DepositAction)","1=New, 2=Approved, 3=Decline, 4=Technical, 5=InProcess, 6=Canceled, 11=Chargeback, 12=Refund, 13=Pending, 26=RefundAsChargeback, 35=DeclineByRRE",Dim_PaymentStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,"[11, 12, 13, 26, 35]",[],[7]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/UserApiDB_dbo_V_CustomerAnswers_Range_KYC_Panel.md::QuestionId::L111,knowledge/synapse/Wiki/BI_DB_dbo/Tables/UserApiDB_dbo_V_CustomerAnswers_Range_KYC_Panel.md,111,QuestionId,28,2=Experience_Old; 3=Financial_Knowledge; 5=Trading_Strategy; 8=Trading_Primary_Purpose; 9=Risk_Reward_Scenario; 10=Annual_Income; 11=Liquid_Assets; 14=Planned_Invested_Amount; 15=Sources_of_Income; 18=Occupation; 23=Knowledge_Assessment; 26=Sources_of_Funds; 27=Planned_Investment_Instrument; 28=Profiling_Consent; 29=Time_Frame_Investing; 30=FINRA; 32=PEP_MM_Question; 33=Experience_Equities; 34=Experience_Crypto; 35=Experience_CFDs; 36=US_Permanent_Resident; 40=W9_Certification; 45=Invested_Amount_CFDs; 46=Question_46; 47=Invested_Amount_Equities; 48=Invested_Amount_Crypto; 50=Vulnerable_Client; 110=Crypto_Trading_Knowledge_Assessment,"Numeric identifier for the KYC question. Key values: 2=Experience_Old, 3=Financial_Knowledge, 5=Trading_Strategy, 8=Trading_Primary_Purpose, 9=Risk_Reward_Scenario, 10=Annual_Income, 11=Liquid_Assets, 14=Planned_Invested_Amount, 15=Sources_of_Income, 18=Occupation, 23=Knowledge_Assessment, 26=Sources_of_Funds, 27=Planned_Investment_Instrument, 28=Profiling_Consent, 29=Time_Frame_Investing, 30=FINRA, 32=PEP_MM_Question, 33=Experience_Equities, 34=Experience_Crypto, 35=Experience_CFDs, 36=US_Permanent_Resident, 40=W9_Certification, 45=Invested_Amount_CFDs, 46=Question_46, 47=Invested_Amount_Equities, 48=Invested_Amount_Crypto, 50=Vulnerable_Client, 110=Crypto_Trading_Knowledge_Assessment. Passthrough from UserApiDB.dbo.V_CustomerAnswers via Bronze Parquet export. (Tier 3 — UserApiDB.dbo.V_CustomerAnswers)","2=Experience_Old, 3=Financial_Knowledge, 5=Trading_Strategy, 8=Trading_Primary_Purpose, 9=Risk_Reward_Scenario, 10=Annual_Income, 11=Liquid_Assets, 14=Planned_Invested_Amount, 15=Sources_of_Income, 18=Occupation, 23=Knowledge_Assessment, 26=Sources_of_Funds, 27=Planned_Investment_Instrument, 28=Profiling_Consent, 29=Time_Frame_Investing, 30=FINRA, 32=PEP_MM_Question, 33=Experience_Equities, 34=Experience_Crypto, 35=Experience_CFDs, 36=US_Permanent_Resident, 40=W9_Certification, 45=Invested_Amount_CFDs, 46=Question_46, 47=Invested_Amount_Equities, 48=Invested_Amount_Crypto, 50=Vulnerable_Client, 110=Crypto_Trading_Knowledge_Assessment",,irregular_map,,no_target,[],[],[]
