dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,193,47,CountryID,Customer.CustomerStatic,"Country of residence. FK to Dictionary.Country. Determines regulatory framework, available instruments, and leverage limits. Default=0",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,CountryID,OLTP-truth,Country of residence,exact (case-insensitive),L2-semantic,PASS,,Both describe the column as country of residence; the downstream version adds FK reference and business implications but the core meaning is identical.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,194,48,CountryIDByIP,Customer.CustomerStatic,Country detected from the customer IP address at registration. Used for fraud detection and geo-comparison (CountryID vs CountryIDByIP mismatch flagging),knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,CountryIDByIP,OLTP-truth,Country detected from the customer's IP address at registration. Used for fraud detection and geo-comparison (CountryID vs CountryIDByIP mismatch flagging),exact (case-insensitive),L2-semantic,PASS,,"Both descriptions convey the same meaning: country derived from the customer's IP at registration, used for fraud detection and geo-comparison mismatch flagging.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,195,49,CitizenshipCountryID,Customer.CustomerStatic,Country of citizenship (may differ from CountryID/residence). FK to Dictionary.Country. Added 2018 for enhanced KYC,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,CitizenshipCountryID,OLTP-truth,Citizenship country,exact (case-insensitive),L2-semantic,PASS,,"Both describe the same concept: the country of the customer's citizenship; the downstream version simply adds context about how it differs from residence, its FK target, and when it was added.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,196,50,POBCountryID,Customer.CustomerStatic,Place of birth country. FK to Dictionary.Country. Added for KYC (HLD: RD-4436),knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,POBCountryID,OLTP-truth,Place of birth country,exact (case-insensitive),L2-semantic,PASS,,Both describe the place-of-birth country; the downstream version simply adds FK target and KYC provenance detail without changing the business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,197,51,RegionID,Customer.CustomerStatic,Geographic region ID (GeoIP-derived or set). Used alongside CountryID for more granular regional regulation,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,RegionID,OLTP-truth,Geographic region ID (GeoIP-derived or set). Used alongside CountryID for more granular regional regulation,exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,198,52,RegionByIP_ID,Customer.CustomerStatic,Region detected from IP address. Separate from RegionID (profile-based) to allow mismatch detection,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,RegionByIP_ID,OLTP-truth,Region detected from IP address. Separate from RegionID (profile-based) to allow mismatch detection,exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,199,53,VerificationLevelID,BackOffice.Customer,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified (34.2%), 1=partial (12.4%), 2=intermediate (6.2%), 3=fully verified (47.1%). Default=0",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,VerificationLevelID,OLTP-truth,KYC level achieved,exact (case-insensitive),L2-semantic,PASS,,Both describe the KYC verification level; the downstream version adds FK reference and value distribution but the core business meaning is the same.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,201,55,DocumentStatusID,BackOffice.Customer,Current state of the customer KYC document submission and review queue. NULL if no documents submitted,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,DocumentStatusID,OLTP-truth,Current state of the customer's KYC document submission and review queue. NULL if no documents submitted,exact (case-insensitive),L2-semantic,PASS,,Descriptions convey identical business meaning with only trivial punctuation differences.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,206,60,SuitabilityTestStatusID,BackOffice.Customer,MiFID II appropriateness/suitability test result. NULL if test not completed,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,SuitabilityTestStatusID,OLTP-truth,MiFID II appropriateness/suitability test result. NULL if test not completed. FK to Dictionary (implied). Required for complex product access under MiFID II,exact (case-insensitive),L2-semantic,PASS,,"The downstream description captures the same business meaning; the omitted FK and MiFID II regulatory detail are implementation/context notes, not a different quantity.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,207,61,MifidCategorizationID,BackOffice.Customer,"MiFID II investor classification. FK to Dictionary.MifidCategorization. Values: 1=Retail (97.3%), 4=Eligible Counterparty (2.6%), 5=Professional (0.03%). Default=1",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,MifidCategorizationID,OLTP-truth,MiFID II investor category,exact (case-insensitive),L2-semantic,PASS,,Both describe the MiFID II investor categorization; the downstream version adds FK reference and value distribution as supplementary detail without changing the business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,209,63,WorldCheckID,BackOffice.Customer,Refinitiv/LSEG World-Check sanctions and PEP screening result. FK to Dictionary.WorldCheck. Default=0,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,WorldCheckID,OLTP-truth,Sanctions/PEP screening result,exact (case-insensitive),L2-semantic,PASS,,"The downstream description adds implementation details (Refinitiv/LSEG provider, FK reference, default value) but describes the same business meaning: sanctions/PEP screening result.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,211,65,IsEDD,BackOffice.Customer,"Enhanced Due Diligence required flag. 1 = customer requires deeper AML/KYC investigation (PEP, high-risk country, large transactions). 23,944 customers (0.13%) flagged. Default=0",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,IsEDD,OLTP-truth,"Enhanced Due Diligence required flag. 1 = customer requires deeper AML/KYC investigation (e.g., PEP, high-risk country, large transactions). 23,944 customers (0.13%) flagged. DEFAULT=0",exact (case-insensitive),L2-semantic,PASS,,Descriptions are semantically identical; only trivial differences in abbreviation style (e.g. vs parenthetical list) and casing of 'DEFAULT'.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,220,69,RiskStatusID,BackOffice.Customer,Legacy single-value risk status. Distinct from the multi-row BackOffice.CustomerRisk (which allows multiple simultaneous risk flags),knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,RiskStatusID,OLTP-truth,Legacy single-value risk status. Distinct from the multi-row BackOffice.CustomerRisk (which allows multiple simultaneous risk flags). May reflect a legacy consolidated risk status code,exact (case-insensitive),L2-semantic,PASS,,"Both describe a legacy single-value risk status distinct from the multi-row CustomerRisk table; the source's trailing clarification about a legacy consolidated risk status code is minor implementation detail, not a different quantity.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,221,70,RiskClassificationID,BackOffice.Customer,Operational risk tier assigned by risk management. FK to Dictionary.RiskClassification. Tracked in UPDATE trigger audit,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,RiskClassificationID,OLTP-truth,Risk tier,exact (case-insensitive),L2-semantic,PASS,,Both describe the column as a risk classification/tier; the downstream adds FK detail and audit context but the core business meaning is the same.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,222,71,EmployeeAccount,BackOffice.Customer,1 if this is an eToro employee personal trading account (renamed from isEmployeeAccount). Flags employee accounts for special monitoring and compliance checks,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,BackOffice.Customer.md: no column matching 'EmployeeAccount' (checked 67 rows)
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,223,72,LanguageID,Customer.CustomerStatic,Customer preferred platform language. FK to Dictionary.Language. Controls UI language. Default=0,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,LanguageID,OLTP-truth,Platform language,exact (case-insensitive),L2-semantic,PASS,,"The downstream description elaborates on the source's 'Platform language' with implementation details (FK, default, UI control) but the core business meaning is the same.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,224,73,CommunicationLanguageID,Customer.CustomerStatic,"Language for customer communications (emails, notifications). May differ from LanguageID if customer has different communication preferences",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,CommunicationLanguageID,OLTP-truth,"Language for customer communications (emails, notifications). May differ from LanguageID if customer has different communication preferences",exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,225,74,IsEmailVerified,Customer.CustomerStatic,Whether the email address has been verified by clicking a confirmation link. NULL for older accounts predating this flag,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,IsEmailVerified,OLTP-truth,Whether the email address has been verified by clicking a confirmation link. NULL for older accounts predating this flag,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical verbatim.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,226,75,PrivacyPolicyID,Customer.CustomerStatic,Version of the privacy policy the customer has accepted. FK to Dictionary.PrivacyPolicy,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,PrivacyPolicyID,OLTP-truth,Privacy policy version,exact (case-insensitive),L2-semantic,PASS,,"The downstream description adds useful context (customer acceptance, FK reference) but the core meaning — privacy policy version — matches the source.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,227,76,IsCopyBlocked,BackOffice.Customer,1 if the customer is blocked from copy trading. 0 in all current rows - feature exists but currently unused/not enforced,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,IsCopyBlocked,OLTP-truth,1 if the customer is blocked from copy trading (copying other traders). 0 in all 18.744M current rows - feature exists but currently unused/not enforced,exact (case-insensitive),L2-semantic,PASS,,"Both descriptions convey the same meaning: a flag indicating whether the customer is blocked from copy trading, currently unused with all rows set to 0.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,233,77,GuruStatusID,BackOffice.Customer,eToro Popular Investor/Guru program status - whether the customer is an active copy trading strategy provider. FK to Dictionary.GuruStatus,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,GuruStatusID,OLTP-truth,Popular Investor program status,exact (case-insensitive),L2-semantic,PASS,,"The downstream description elaborates on the Popular Investor program status with additional context (copy trading, FK reference) but refers to the same business concept.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,242,86,EvMatchStatus,BackOffice.Customer,"Electronic verification match result. Score or decision from automated identity verification vendors (Onfido, Au10tix). NULL if not yet processed",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,EvMatchStatus,OLTP-truth,"Electronic verification match result. Score or decision from automated identity verification vendors (Onfido, Au10tix). NULL if not yet processed",exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,248,87,AccountManagerID,BackOffice.Customer,Currently assigned BackOffice sales/service agent (renamed from ManagerID). FK to BackOffice.Manager. NULL = unassigned,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,BackOffice.Customer.md: no column matching 'AccountManagerID' (checked 67 rows)
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,250,89,SalesForceAccountID,BackOffice.Customer,Salesforce CRM Account record ID (18-char Salesforce ID). Links the trading account to the SF Account. NULL if not yet synced,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Customer.md,SalesForceAccountID,OLTP-truth,Salesforce CRM Account record ID (18-char Salesforce ID). Links the trading account to the SF Account (company/household). NULL if not yet synced,exact (case-insensitive),L2-semantic,PASS,,"Both descriptions convey the same meaning; the downstream version simply omits the parenthetical clarification '(company/household)' which is an implementation detail, not a different quantity.",,
